,name,SRS_adv,SOS_adv,pace_adv,ORtg_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,pace_adv_opponent,ORtg_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,pace_adv_subtracted,ORtg_adv_subtracted,eFG_perc_adv_subtracted
509,Maryland-Eastern Shore,-16.79,-4.72,68.0,86.8,0.425,2012,-19.85,-6.02,68.9,90.7,0.435,3.0600000000000023,1.2999999999999998,-0.9000000000000057,-3.9000000000000057,-0.010000000000000009
510,Maryland,3.95,5.98,66.9,101.4,0.475,2012,7.49,2.97,73.9,102.8,0.496,-3.54,3.0100000000000002,-7.0,-1.3999999999999915,-0.02100000000000002
511,Massachusetts,7.49,2.97,73.9,102.8,0.496,2012,3.95,5.98,66.9,101.4,0.475,3.54,-3.0100000000000002,7.0,1.3999999999999915,0.02100000000000002
512,McNeese State,-6.26,-3.76,66.5,100.3,0.468,2012,16.86,5.26,67.1,110.1,0.54,-23.119999999999997,-9.02,-0.5999999999999943,-9.799999999999997,-0.07200000000000001
513,Memphis,16.86,5.26,67.1,110.1,0.54,2012,-6.26,-3.76,66.5,100.3,0.468,23.119999999999997,9.02,0.5999999999999943,9.799999999999997,0.07200000000000001
514,Mercer,3.75,-1.44,65.4,103.5,0.524,2012,10.75,6.17,65.0,106.2,0.497,-7.0,-7.609999999999999,0.4000000000000057,-2.700000000000003,0.027000000000000024
515,Miami (FL),10.75,6.17,65.0,106.2,0.497,2012,3.75,-1.44,65.4,103.5,0.524,7.0,7.609999999999999,-0.4000000000000057,2.700000000000003,-0.027000000000000024
516,Miami (OH),-2.07,1.93,60.9,98.9,0.509,2012,21.32,9.82,65.1,109.7,0.527,-23.39,-7.890000000000001,-4.199999999999996,-10.799999999999997,-0.018000000000000016
517,Michigan State,21.32,9.82,65.1,109.7,0.527,2012,-2.07,1.93,60.9,98.9,0.509,23.39,7.890000000000001,4.199999999999996,10.799999999999997,0.018000000000000016
518,Michigan,13.19,8.98,61.2,107.2,0.532,2012,8.69,-0.13,66.5,107.9,0.541,4.5,9.110000000000001,-5.299999999999997,-0.7000000000000028,-0.009000000000000008
519,Middle Tennessee,8.69,-0.13,66.5,107.9,0.541,2012,13.19,8.98,61.2,107.2,0.532,-4.5,-9.110000000000001,5.299999999999997,0.7000000000000028,0.009000000000000008
520,Milwaukee,0.53,0.06,65.1,98.3,0.491,2012,10.7,7.89,63.3,104.4,0.514,-10.17,-7.83,1.7999999999999972,-6.1000000000000085,-0.02300000000000002
521,Minnesota,10.7,7.89,63.3,104.4,0.514,2012,0.53,0.06,65.1,98.3,0.491,10.17,7.83,-1.7999999999999972,6.1000000000000085,0.02300000000000002
522,Mississippi State,9.13,4.86,65.4,107.6,0.516,2012,-8.03,-7.65,70.0,96.9,0.463,17.16,12.510000000000002,-4.599999999999994,10.699999999999989,0.05299999999999999
523,Mississippi Valley State,-8.03,-7.65,70.0,96.9,0.463,2012,9.13,4.86,65.4,107.6,0.516,-17.16,-12.510000000000002,4.599999999999994,-10.699999999999989,-0.05299999999999999
524,Mississippi,6.53,5.8,66.3,98.4,0.472,2012,-8.82,-1.75,64.5,99.2,0.51,15.350000000000001,7.55,1.7999999999999972,-0.7999999999999972,-0.038000000000000034
525,Missouri-Kansas City,-8.82,-1.75,64.5,99.2,0.51,2012,6.53,5.8,66.3,98.4,0.472,-15.350000000000001,-7.55,-1.7999999999999972,0.7999999999999972,0.038000000000000034
526,Missouri State,6.15,3.92,63.2,102.3,0.488,2012,19.77,5.68,66.4,120.7,0.58,-13.62,-1.7599999999999998,-3.200000000000003,-18.400000000000006,-0.09199999999999997
527,Missouri,19.77,5.68,66.4,120.7,0.58,2012,6.15,3.92,63.2,102.3,0.488,13.62,1.7599999999999998,3.200000000000003,18.400000000000006,0.09199999999999997
528,Monmouth,-11.93,-3.18,69.6,95.4,0.471,2012,-10.29,-4.62,68.2,101.7,0.484,-1.6400000000000006,1.44,1.3999999999999915,-6.299999999999997,-0.013000000000000012
529,Montana State,-10.29,-4.62,68.2,101.7,0.484,2012,-11.93,-3.18,69.6,95.4,0.471,1.6400000000000006,-1.44,-1.3999999999999915,6.299999999999997,0.013000000000000012
530,Montana,4.55,-3.39,66.1,105.4,0.52,2012,-4.99,-3.83,62.0,101.3,0.499,9.54,0.43999999999999995,4.099999999999994,4.1000000000000085,0.02100000000000002
531,Morehead State,-4.99,-3.83,62.0,101.3,0.499,2012,4.55,-3.39,66.1,105.4,0.52,-9.54,-0.43999999999999995,-4.099999999999994,-4.1000000000000085,-0.02100000000000002
532,Morgan State,-8.41,-5.54,67.5,97.9,0.476,2012,-11.72,-4.9,64.4,92.4,0.476,3.3100000000000005,-0.6399999999999997,3.0999999999999943,5.5,0.0
533,Mount St. Mary's,-11.72,-4.9,64.4,92.4,0.476,2012,-8.41,-5.54,67.5,97.9,0.476,-3.3100000000000005,0.6399999999999997,-3.0999999999999943,-5.5,0.0
534,Murray State,8.74,-2.6,66.1,109.8,0.537,2012,-14.6,-4.74,61.9,92.1,0.459,23.34,2.14,4.199999999999996,17.700000000000003,0.07800000000000001
535,Navy,-14.6,-4.74,61.9,92.1,0.459,2012,8.74,-2.6,66.1,109.8,0.537,-23.34,-2.14,-4.199999999999996,-17.700000000000003,-0.07800000000000001
536,Nebraska,3.52,8.25,62.1,97.2,0.49,2012,13.55,4.37,69.3,108.2,0.527,-10.030000000000001,3.88,-7.199999999999996,-11.0,-0.03700000000000003
537,Nevada-Las Vegas,13.55,4.37,69.3,108.2,0.527,2012,3.52,8.25,62.1,97.2,0.49,10.030000000000001,-3.88,7.199999999999996,11.0,0.03700000000000003
538,Nevada,4.54,-0.37,65.7,105.5,0.513,2012,-10.09,-7.66,65.0,94.1,0.469,14.629999999999999,7.29,0.7000000000000028,11.400000000000006,0.04400000000000004
539,New Hampshire,-10.09,-7.66,65.0,94.1,0.469,2012,4.54,-0.37,65.7,105.5,0.513,-14.629999999999999,-7.29,-0.7000000000000028,-11.400000000000006,-0.04400000000000004
540,New Mexico State,8.73,0.08,70.7,110.1,0.515,2012,15.6,3.34,66.3,109.3,0.531,-6.869999999999999,-3.26,4.400000000000006,0.7999999999999972,-0.016000000000000014
541,New Mexico,15.6,3.34,66.3,109.3,0.531,2012,8.73,0.08,70.7,110.1,0.515,6.869999999999999,3.26,-4.400000000000006,-0.7999999999999972,0.016000000000000014
542,Niagara,-6.67,-2.86,68.4,102.1,0.469,2012,-18.55,-3.94,68.7,96.1,0.491,11.88,1.08,-0.29999999999999716,6.0,-0.02200000000000002
543,Nicholls State,-18.55,-3.94,68.7,96.1,0.491,2012,-6.67,-2.86,68.4,102.1,0.469,-11.88,-1.08,0.29999999999999716,-6.0,0.02200000000000002
544,NJIT,-12.09,-8.27,67.8,101.5,0.492,2012,-3.68,-5.39,68.4,99.8,0.49,-8.41,-2.88,-0.6000000000000085,1.7000000000000028,0.0020000000000000018
545,Norfolk State,-3.68,-5.39,68.4,99.8,0.49,2012,-12.09,-8.27,67.8,101.5,0.492,8.41,2.88,0.6000000000000085,-1.7000000000000028,-0.0020000000000000018
546,North Carolina-Asheville,3.06,-2.72,70.5,114.0,0.541,2012,-12.34,-5.89,71.3,96.9,0.481,15.4,3.1699999999999995,-0.7999999999999972,17.099999999999994,0.06000000000000005
547,North Carolina A&T,-12.34,-5.89,71.3,96.9,0.481,2012,3.06,-2.72,70.5,114.0,0.541,-15.4,-3.1699999999999995,0.7999999999999972,-17.099999999999994,-0.06000000000000005
548,North Carolina Central,-6.12,-6.98,67.8,104.3,0.528,2012,-9.67,-1.96,71.6,96.7,0.46,3.55,-5.0200000000000005,-3.799999999999997,7.599999999999994,0.068
549,North Carolina-Greensboro,-9.67,-1.96,71.6,96.7,0.46,2012,-6.12,-6.98,67.8,104.3,0.528,-3.55,5.0200000000000005,3.799999999999997,-7.599999999999994,-0.068
550,North Carolina State,12.1,6.8,67.7,107.3,0.504,2012,-5.5,0.18,66.7,97.3,0.465,17.6,6.62,1.0,10.0,0.03899999999999998
551,North Carolina-Wilmington,-5.5,0.18,66.7,97.3,0.465,2012,12.1,6.8,67.7,107.3,0.504,-17.6,-6.62,-1.0,-10.0,-0.03899999999999998
552,North Carolina,21.34,7.07,72.8,111.3,0.498,2012,0.01,-2.5,66.4,109.2,0.549,21.33,9.57,6.3999999999999915,2.0999999999999943,-0.051000000000000045
553,North Dakota State,0.01,-2.5,66.4,109.2,0.549,2012,21.34,7.07,72.8,111.3,0.498,-21.33,-9.57,-6.3999999999999915,-2.0999999999999943,0.051000000000000045
554,North Dakota,-8.76,-6.33,68.2,98.2,0.501,2012,-3.44,-0.05,67.1,99.4,0.516,-5.32,-6.28,1.1000000000000085,-1.2000000000000028,-0.015000000000000013
555,North Florida,-3.44,-0.05,67.1,99.4,0.516,2012,-8.76,-6.33,68.2,98.2,0.501,5.32,6.28,-1.1000000000000085,1.2000000000000028,0.015000000000000013
556,North Texas,-0.39,-2.56,68.7,100.3,0.476,2012,-3.27,-0.4,64.3,96.6,0.482,2.88,-2.16,4.400000000000006,3.700000000000003,-0.006000000000000005
557,Northeastern,-3.27,-0.4,64.3,96.6,0.482,2012,-0.39,-2.56,68.7,100.3,0.476,-2.88,2.16,-4.400000000000006,-3.700000000000003,0.006000000000000005
558,Northern Arizona,-16.72,-3.53,66.1,93.7,0.456,2012,-6.23,-2.19,67.0,106.1,0.549,-10.489999999999998,-1.3399999999999999,-0.9000000000000057,-12.399999999999991,-0.09300000000000003
559,Northern Colorado,-6.23,-2.19,67.0,106.1,0.549,2012,-16.72,-3.53,66.1,93.7,0.456,10.489999999999998,1.3399999999999999,0.9000000000000057,12.399999999999991,0.09300000000000003
560,Northern Illinois,-15.62,-1.79,63.1,87.8,0.429,2012,6.99,4.74,62.9,103.6,0.507,-22.61,-6.53,0.20000000000000284,-15.799999999999997,-0.07800000000000001
561,Northern Iowa,6.99,4.74,62.9,103.6,0.507,2012,-15.62,-1.79,63.1,87.8,0.429,22.61,6.53,-0.20000000000000284,15.799999999999997,0.07800000000000001
562,Northwestern State,-6.29,-4.15,71.0,98.3,0.478,2012,8.87,7.84,62.8,109.1,0.535,-15.16,-11.99,8.200000000000003,-10.799999999999997,-0.05700000000000005
563,Northwestern,8.87,7.84,62.8,109.1,0.535,2012,-6.29,-4.15,71.0,98.3,0.478,15.16,11.99,-8.200000000000003,10.799999999999997,0.05700000000000005
564,Notre Dame,11.18,6.47,61.6,106.3,0.495,2012,0.29,-0.54,70.1,112.8,0.53,10.89,7.01,-8.499999999999993,-6.5,-0.03500000000000003
565,Oakland,0.29,-0.54,70.1,112.8,0.53,2012,11.18,6.47,61.6,106.3,0.495,-10.89,-7.01,8.499999999999993,6.5,0.03500000000000003
566,Ohio State,23.95,9.07,66.9,111.6,0.521,2012,7.17,0.17,66.8,104.4,0.494,16.78,8.9,0.10000000000000853,7.199999999999989,0.027000000000000024
567,Ohio,7.17,0.17,66.8,104.4,0.494,2012,23.95,9.07,66.9,111.6,0.521,-16.78,-8.9,-0.10000000000000853,-7.199999999999989,-0.027000000000000024
568,Oklahoma State,7.02,8.95,66.3,99.9,0.485,2012,7.28,6.67,67.2,102.4,0.473,-0.2600000000000007,2.2799999999999994,-0.9000000000000057,-2.5,0.01200000000000001
569,Oklahoma,7.28,6.67,67.2,102.4,0.473,2012,7.02,8.95,66.3,99.9,0.485,0.2600000000000007,-2.2799999999999994,0.9000000000000057,2.5,-0.01200000000000001
570,Old Dominion,4.08,0.36,65.1,99.0,0.455,2012,5.24,-1.5,64.1,111.9,0.535,-1.1600000000000001,1.8599999999999999,1.0,-12.900000000000006,-0.08000000000000002
571,Oral Roberts,5.24,-1.5,64.1,111.9,0.535,2012,4.08,0.36,65.1,99.0,0.455,1.1600000000000001,-1.8599999999999999,-1.0,12.900000000000006,0.08000000000000002
572,Oregon State,8.84,3.38,70.9,109.1,0.528,2012,10.19,4.72,67.9,109.5,0.534,-1.3499999999999996,-1.3399999999999999,3.0,-0.4000000000000057,-0.006000000000000005
573,Oregon,10.19,4.72,67.9,109.5,0.534,2012,8.84,3.38,70.9,109.1,0.528,1.3499999999999996,1.3399999999999999,-3.0,0.4000000000000057,0.006000000000000005
574,Pacific,-8.04,-2.61,63.2,98.7,0.468,2012,3.72,7.75,63.6,97.1,0.449,-11.76,-10.36,-0.3999999999999986,1.6000000000000085,0.019000000000000017
575,Penn State,3.72,7.75,63.6,97.1,0.449,2012,-8.04,-2.61,63.2,98.7,0.468,11.76,10.36,0.3999999999999986,-1.6000000000000085,-0.019000000000000017
576,Pennsylvania,1.12,-0.1,63.2,101.7,0.512,2012,-7.4,-0.23,62.9,93.9,0.443,8.52,0.13,0.30000000000000426,7.799999999999997,0.069
577,Pepperdine,-7.4,-0.23,62.9,93.9,0.443,2012,1.12,-0.1,63.2,101.7,0.512,-8.52,-0.13,-0.30000000000000426,-7.799999999999997,-0.069
578,Pittsburgh,9.43,5.89,62.6,109.9,0.51,2012,-4.04,-4.07,68.6,110.6,0.536,13.469999999999999,9.96,-5.999999999999993,-0.6999999999999886,-0.026000000000000023
579,Portland State,-4.04,-4.07,68.6,110.6,0.536,2012,9.43,5.89,62.6,109.9,0.51,-13.469999999999999,-9.96,5.999999999999993,0.6999999999999886,0.026000000000000023
580,Portland,-7.88,3.82,68.2,95.0,0.475,2012,-16.87,-10.29,71.2,88.5,0.436,8.990000000000002,14.11,-3.0,6.5,0.03899999999999998
581,Prairie View,-16.87,-10.29,71.2,88.5,0.436,2012,-7.88,3.82,68.2,95.0,0.475,-8.990000000000002,-14.11,3.0,-6.5,-0.03899999999999998
582,Presbyterian,-6.76,-4.65,62.0,104.6,0.524,2012,2.57,-1.0,63.4,104.0,0.532,-9.33,-3.6500000000000004,-1.3999999999999986,0.5999999999999943,-0.008000000000000007
583,Princeton,2.57,-1.0,63.4,104.0,0.532,2012,-6.76,-4.65,62.0,104.6,0.524,9.33,3.6500000000000004,1.3999999999999986,-0.5999999999999943,0.008000000000000007
584,Providence,4.16,4.56,65.8,104.2,0.471,2012,13.88,8.05,64.6,111.2,0.511,-9.72,-3.490000000000001,1.2000000000000028,-7.0,-0.040000000000000036
585,Purdue,13.88,8.05,64.6,111.2,0.511,2012,4.16,4.56,65.8,104.2,0.471,9.72,3.490000000000001,-1.2000000000000028,7.0,0.040000000000000036
586,Quinnipiac,-2.01,-5.8,67.5,104.3,0.462,2012,-13.14,-3.34,66.8,91.6,0.44,11.13,-2.46,0.7000000000000028,12.700000000000003,0.02200000000000002
587,Radford,-13.14,-3.34,66.8,91.6,0.44,2012,-2.01,-5.8,67.5,104.3,0.462,-11.13,2.46,-0.7000000000000028,-12.700000000000003,-0.02200000000000002
588,Rhode Island,-3.78,3.1,67.9,98.6,0.445,2012,1.42,1.1,69.0,100.6,0.498,-5.199999999999999,2.0,-1.0999999999999943,-2.0,-0.05299999999999999
589,Rice,1.42,1.1,69.0,100.6,0.498,2012,-3.78,3.1,67.9,98.6,0.445,5.199999999999999,-2.0,1.0999999999999943,2.0,0.05299999999999999
590,Richmond,4.71,2.9,64.7,106.2,0.501,2012,-5.4,-2.4,68.8,102.9,0.522,10.11,5.3,-4.099999999999994,3.299999999999997,-0.02100000000000002
591,Rider,-5.4,-2.4,68.8,102.9,0.522,2012,4.71,2.9,64.7,106.2,0.501,-10.11,-5.3,4.099999999999994,-3.299999999999997,0.02100000000000002
592,Robert Morris,0.67,-4.3,64.8,105.2,0.477,2012,5.42,5.76,65.8,98.3,0.471,-4.75,-10.059999999999999,-1.0,6.900000000000006,0.006000000000000005
593,Rutgers,5.42,5.76,65.8,98.3,0.471,2012,0.67,-4.3,64.8,105.2,0.477,4.75,10.059999999999999,1.0,-6.900000000000006,-0.006000000000000005
594,Sacramento State,-9.67,-5.71,65.8,101.8,0.503,2012,-6.87,-5.56,68.3,102.6,0.519,-2.8,-0.15000000000000036,-2.5,-0.7999999999999972,-0.016000000000000014
595,Sacred Heart,-6.87,-5.56,68.3,102.6,0.519,2012,-9.67,-5.71,65.8,101.8,0.503,2.8,0.15000000000000036,2.5,0.7999999999999972,0.016000000000000014
596,Saint Francis (PA),-13.18,-4.42,64.3,94.6,0.506,2012,8.25,4.25,66.2,106.8,0.531,-21.43,-8.67,-1.9000000000000057,-12.200000000000003,-0.025000000000000022
597,Saint Joseph's,8.25,4.25,66.2,106.8,0.531,2012,-13.18,-4.42,64.3,94.6,0.506,21.43,8.67,1.9000000000000057,12.200000000000003,0.025000000000000022
598,Saint Louis,15.15,4.06,63.2,108.3,0.515,2012,11.26,0.78,64.8,115.0,0.541,3.8900000000000006,3.2799999999999994,-1.5999999999999943,-6.700000000000003,-0.026000000000000023
599,Saint Mary's (CA),11.26,0.78,64.8,115.0,0.541,2012,15.15,4.06,63.2,108.3,0.515,-3.8900000000000006,-3.2799999999999994,1.5999999999999943,6.700000000000003,0.026000000000000023
600,Saint Peter's,-13.37,-2.44,65.7,88.3,0.453,2012,-9.09,-3.2,64.5,90.5,0.463,-4.279999999999999,0.7600000000000002,1.2000000000000028,-2.200000000000003,-0.010000000000000009
601,Sam Houston State,-9.09,-3.2,64.5,90.5,0.463,2012,-13.37,-2.44,65.7,88.3,0.453,4.279999999999999,-0.7600000000000002,-1.2000000000000028,2.200000000000003,0.010000000000000009
602,Samford,-8.68,-2.96,63.9,102.7,0.521,2012,9.04,3.79,66.6,105.1,0.505,-17.72,-6.75,-2.6999999999999957,-2.3999999999999915,0.016000000000000014
603,San Diego State,9.04,3.79,66.6,105.1,0.505,2012,-8.68,-2.96,63.9,102.7,0.521,17.72,6.75,2.6999999999999957,2.3999999999999915,-0.016000000000000014
604,San Diego,-3.76,0.87,67.3,99.3,0.512,2012,1.9,-0.17,69.5,107.8,0.528,-5.66,1.04,-2.200000000000003,-8.5,-0.016000000000000014
605,San Francisco,1.9,-0.17,69.5,107.8,0.528,2012,-3.76,0.87,67.3,99.3,0.512,5.66,-1.04,2.200000000000003,8.5,0.016000000000000014
606,San Jose State,-7.86,-1.19,65.7,100.6,0.459,2012,-6.79,0.96,67.2,102.6,0.478,-1.0700000000000003,-2.15,-1.5,-2.0,-0.01899999999999996
607,Santa Clara,-6.79,0.96,67.2,102.6,0.478,2012,-7.86,-1.19,65.7,100.6,0.459,1.0700000000000003,2.15,1.5,2.0,0.01899999999999996
608,Savannah State,-3.59,-5.92,65.0,97.1,0.47,2012,-4.18,-2.76,75.4,101.0,0.488,0.5899999999999999,-3.16,-10.400000000000006,-3.9000000000000057,-0.018000000000000016
609,Seattle,-4.18,-2.76,75.4,101.0,0.488,2012,-3.59,-5.92,65.0,97.1,0.47,-0.5899999999999999,3.16,10.400000000000006,3.9000000000000057,0.018000000000000016
610,Seton Hall,10.23,5.7,66.0,102.4,0.497,2012,-5.71,-2.94,65.9,96.2,0.467,15.940000000000001,8.64,0.09999999999999432,6.200000000000003,0.02999999999999997
611,Siena,-5.71,-2.94,65.9,96.2,0.467,2012,10.23,5.7,66.0,102.4,0.497,-15.940000000000001,-8.64,-0.09999999999999432,-6.200000000000003,-0.02999999999999997
612,South Alabama,-2.81,-1.98,65.7,100.2,0.467,2012,-20.8,-6.11,69.6,92.0,0.433,17.990000000000002,4.130000000000001,-3.8999999999999915,8.200000000000003,0.03400000000000003
613,South Carolina State,-20.8,-6.11,69.6,92.0,0.433,2012,-2.81,-1.98,65.7,100.2,0.467,-17.990000000000002,-4.130000000000001,3.8999999999999915,-8.200000000000003,-0.03400000000000003
614,South Carolina Upstate,-0.16,-1.6,69.1,102.8,0.49,2012,2.65,6.27,62.2,98.3,0.462,-2.81,-7.869999999999999,6.8999999999999915,4.5,0.02799999999999997
615,South Carolina,2.65,6.27,62.2,98.3,0.462,2012,-0.16,-1.6,69.1,102.8,0.49,2.81,7.869999999999999,-6.8999999999999915,-4.5,-0.02799999999999997
616,South Dakota State,7.34,-1.87,66.1,114.9,0.54,2012,-9.56,-2.88,69.2,101.4,0.511,16.9,1.0099999999999998,-3.1000000000000085,13.5,0.029000000000000026
617,South Dakota,-9.56,-2.88,69.2,101.4,0.511,2012,7.34,-1.87,66.1,114.9,0.54,-16.9,-1.0099999999999998,3.1000000000000085,-13.5,-0.029000000000000026
618,South Florida,9.2,7.29,59.7,98.6,0.485,2012,-6.12,-5.33,65.8,107.1,0.528,15.32,12.620000000000001,-6.099999999999994,-8.5,-0.04300000000000004
619,Southeast Missouri State,-6.12,-5.33,65.8,107.1,0.528,2012,9.2,7.29,59.7,98.6,0.485,-15.32,-12.620000000000001,6.099999999999994,8.5,0.04300000000000004
620,Southeastern Louisiana,-11.94,-6.44,65.4,90.0,0.453,2012,-0.51,6.58,60.8,85.8,0.426,-11.43,-13.02,4.6000000000000085,4.200000000000003,0.027000000000000024
621,Southern California,-0.51,6.58,60.8,85.8,0.426,2012,-11.94,-6.44,65.4,90.0,0.453,11.43,13.02,-4.6000000000000085,-4.200000000000003,-0.027000000000000024
622,SIU Edwardsville,-13.3,-5.5,67.9,96.7,0.505,2012,-3.51,3.12,66.0,94.2,0.454,-9.790000000000001,-8.620000000000001,1.9000000000000057,2.5,0.05099999999999999
623,Southern Illinois,-3.51,3.12,66.0,94.2,0.454,2012,-13.3,-5.5,67.9,96.7,0.505,9.790000000000001,8.620000000000001,-1.9000000000000057,-2.5,-0.05099999999999999
624,Southern Methodist,-1.26,1.34,60.3,97.4,0.5,2012,7.79,3.61,64.5,107.9,0.469,-9.05,-2.2699999999999996,-4.200000000000003,-10.5,0.031000000000000028
625,Southern Mississippi,7.79,3.61,64.5,107.9,0.469,2012,-1.26,1.34,60.3,97.4,0.5,9.05,2.2699999999999996,4.200000000000003,10.5,-0.031000000000000028
626,Southern Utah,-6.22,-3.18,64.6,100.6,0.499,2012,-16.17,-11.35,66.0,90.7,0.455,9.950000000000003,8.17,-1.4000000000000057,9.899999999999991,0.043999999999999984
627,Southern,-16.17,-11.35,66.0,90.7,0.455,2012,-6.22,-3.18,64.6,100.6,0.499,-9.950000000000003,-8.17,1.4000000000000057,-9.899999999999991,-0.043999999999999984
628,St. Bonaventure,8.25,2.84,65.0,107.0,0.508,2012,-6.02,-6.75,70.1,98.7,0.502,14.27,9.59,-5.099999999999994,8.299999999999997,0.006000000000000005
629,St. Francis (NY),-6.02,-6.75,70.1,98.7,0.502,2012,8.25,2.84,65.0,107.0,0.508,-14.27,-9.59,5.099999999999994,-8.299999999999997,-0.006000000000000005
630,St. John's (NY),2.63,6.98,67.3,98.5,0.456,2012,12.64,3.99,67.6,104.5,0.505,-10.010000000000002,2.99,-0.29999999999999716,-6.0,-0.04899999999999999
631,Stanford,12.64,3.99,67.6,104.5,0.505,2012,2.63,6.98,67.3,98.5,0.456,10.010000000000002,-2.99,0.29999999999999716,6.0,0.04899999999999999
632,Stephen F. Austin,-1.46,-5.67,61.8,98.9,0.481,2012,-7.48,-0.66,72.0,98.8,0.51,6.0200000000000005,-5.01,-10.200000000000003,0.10000000000000853,-0.029000000000000026
633,Stetson,-7.48,-0.66,72.0,98.8,0.51,2012,-1.46,-5.67,61.8,98.9,0.481,-6.0200000000000005,5.01,10.200000000000003,-0.10000000000000853,0.029000000000000026
634,Stony Brook,-0.45,-6.22,62.5,105.8,0.482,2012,21.12,8.02,65.2,113.3,0.521,-21.57,-14.239999999999998,-2.700000000000003,-7.5,-0.039000000000000035
635,Syracuse,21.12,8.02,65.2,113.3,0.521,2012,-0.45,-6.22,62.5,105.8,0.482,21.57,14.239999999999998,2.700000000000003,7.5,0.039000000000000035
636,Temple,10.44,4.94,67.6,108.8,0.531,2012,-17.09,-3.15,66.2,93.5,0.45,27.53,8.09,1.3999999999999915,15.299999999999997,0.08100000000000002
637,Tennessee-Martin,-17.09,-3.15,66.2,93.5,0.45,2012,10.44,4.94,67.6,108.8,0.531,-27.53,-8.09,-1.3999999999999915,-15.299999999999997,-0.08100000000000002
638,Tennessee State,-3.06,-2.73,66.6,100.5,0.494,2012,-3.81,-3.06,68.6,103.7,0.515,0.75,0.33000000000000007,-2.0,-3.200000000000003,-0.02100000000000002
639,Tennessee Tech,-3.81,-3.06,68.6,103.7,0.515,2012,-3.06,-2.73,66.6,100.5,0.494,-0.75,-0.33000000000000007,2.0,3.200000000000003,0.02100000000000002
640,Tennessee,9.49,6.58,65.3,103.4,0.5,2012,-12.21,-3.04,66.0,87.9,0.44,21.700000000000003,9.620000000000001,-0.7000000000000028,15.5,0.06
641,Texas A&M-Corpus Christi,-12.21,-3.04,66.0,87.9,0.44,2012,9.49,6.58,65.3,103.4,0.5,-21.700000000000003,-9.620000000000001,0.7000000000000028,-15.5,-0.06
642,Texas A&M,5.57,6.54,63.3,96.2,0.48,2012,3.35,-5.09,72.2,106.1,0.508,2.22,11.629999999999999,-8.900000000000006,-9.899999999999991,-0.028000000000000025
643,Texas-Arlington,3.35,-5.09,72.2,106.1,0.508,2012,5.57,6.54,63.3,96.2,0.48,-2.22,-11.629999999999999,8.900000000000006,9.899999999999991,0.028000000000000025
644,Texas Christian,1.72,3.44,68.9,102.8,0.498,2012,2.92,2.85,62.2,99.1,0.503,-1.2,0.5899999999999999,6.700000000000003,3.700000000000003,-0.0050000000000000044
645,Texas-El Paso,2.92,2.85,62.2,99.1,0.503,2012,1.72,3.44,68.9,102.8,0.498,1.2,-0.5899999999999999,-6.700000000000003,-3.700000000000003,0.0050000000000000044
646,Texas-Rio Grande Valley,-13.66,-4.44,66.5,93.6,0.486,2012,-1.83,-4.4,68.3,105.0,0.523,-11.83,-0.040000000000000036,-1.7999999999999972,-11.400000000000006,-0.03700000000000003
647,Texas-San Antonio,-1.83,-4.4,68.3,105.0,0.523,2012,-13.66,-4.44,66.5,93.6,0.486,11.83,0.040000000000000036,1.7999999999999972,11.400000000000006,0.03700000000000003
648,Texas Southern,-10.26,-8.68,66.2,91.7,0.468,2012,-8.66,-5.31,74.7,102.2,0.499,-1.5999999999999996,-3.37,-8.5,-10.5,-0.030999999999999972
649,Texas State,-8.66,-5.31,74.7,102.2,0.499,2012,-10.26,-8.68,66.2,91.7,0.468,1.5999999999999996,3.37,8.5,10.5,0.030999999999999972
650,Texas Tech,-2.61,6.1,65.4,90.6,0.486,2012,14.0,8.12,66.7,108.1,0.485,-16.61,-2.0199999999999996,-1.2999999999999972,-17.5,0.0010000000000000009
651,Texas,14.0,8.12,66.7,108.1,0.485,2012,-2.61,6.1,65.4,90.6,0.486,16.61,2.0199999999999996,1.2999999999999972,17.5,-0.0010000000000000009
652,Toledo,-3.35,-3.64,66.2,104.9,0.511,2012,-16.71,1.54,63.3,81.3,0.401,13.360000000000001,-5.18,2.9000000000000057,23.60000000000001,0.10999999999999999
653,Towson,-16.71,1.54,63.3,81.3,0.401,2012,-3.35,-3.64,66.2,104.9,0.511,-13.360000000000001,5.18,-2.9000000000000057,-23.60000000000001,-0.10999999999999999
